underlying_symbol,datetime,trading_date,dominant_id,open,close,high,low,total_turnover,volume,open_interest
CJ,2021-11-23 10:10:00,2021-11-23,CJ2205,9261.357828824343,9304.660495469927,9304.660495469927,9255.944995493644,0,954.0,66667.0
CJ,2021-11-23 10:15:00,2021-11-23,CJ2205,9304.660495469927,9304.660495469927,9345.256745450162,9288.421995477833,0,2511.0,66913.0
CJ,2021-11-23 10:35:00,2021-11-23,CJ2205,9304.660495469927,9291.128412143182,9315.486162131323,9274.889912151088,0,996.0,67081.0
CJ,2021-11-23 10:40:00,2021-11-23,CJ2205,9291.128412143182,9326.31182879272,9331.724662123417,9291.128412143182,0,648.0,67227.0
CJ,2021-11-23 10:45:00,2021-11-23,CJ2205,9326.31182879272,9337.137495454115,9380.4401620997,9326.31182879272,0,1768.0,67312.0
CJ,2021-11-23 10:50:00,2021-11-23,CJ2205,9339.843912119464,9337.137495454115,9361.495245442256,9334.431078788766,0,526.0,67497.0
CJ,2021-11-23 10:55:00,2021-11-23,CJ2205,9337.137495454115,9307.366912135276,9337.137495454115,9301.954078804578,0,770.0,67607.0
CJ,2021-11-23 11:00:00,2021-11-23,CJ2205,9307.366912135276,9299.247662139229,9318.192578796672,9285.715578812484,0,693.0,67693.0
CJ,2021-11-23 11:05:00,2021-11-23,CJ2205,9299.247662139229,9323.60541212737,9331.724662123417,9288.421995477833,0,618.0,67676.0
CJ,2021-11-23 11:10:00,2021-11-23,CJ2205,9323.60541212737,9299.247662139229,9323.60541212737,9299.247662139229,0,284.0,67684.0
CJ,2021-11-23 11:15:00,2021-11-23,CJ2205,9299.247662139229,9301.954078804578,9320.898995462021,9296.54124547388,0,262.0,67677.0
CJ,2021-11-23 11:20:00,2021-11-23,CJ2205,9299.247662139229,9307.366912135276,9312.779745465974,9283.009162147135,0,400.0,67741.0
CJ,2021-11-23 11:25:00,2021-11-23,CJ2205,9307.366912135276,9291.128412143182,9312.779745465974,9291.128412143182,0,390.0,67733.0
CJ,2021-11-23 11:30:00,2021-11-23,CJ2205,9291.128412143182,9288.421995477833,9310.073328800625,9283.009162147135,0,523.0,67649.0
CJ,2021-11-23 13:35:00,2021-11-23,CJ2205,9277.596328816437,9258.651412158993,9283.009162147135,9239.70649550155,0,1613.0,67920.0
CJ,2021-11-23 13:40:00,2021-11-23,CJ2205,9255.944995493644,9266.77066215504,9266.77066215504,9245.119328832248,0,748.0,68014.0
CJ,2021-11-23 13:45:00,2021-11-23,CJ2205,9264.064245489692,9255.944995493644,9272.183495485739,9253.238578828295,0,717.0,68259.0
CJ,2021-11-23 13:50:00,2021-11-23,CJ2205,9253.238578828295,9261.357828824343,9266.77066215504,9199.110245521315,0,1800.0,68171.0
CJ,2021-11-23 13:55:00,2021-11-23,CJ2205,9261.357828824343,9366.908078772954,9396.678662091794,9261.357828824343,0,3888.0,68336.0
CJ,2021-11-23 14:00:00,2021-11-23,CJ2205,9366.908078772954,9334.431078788766,9380.4401620997,9331.724662123417,0,1587.0,68538.0
CJ,2021-11-23 14:05:00,2021-11-23,CJ2205,9334.431078788766,9329.018245458068,9358.788828776907,9320.898995462021,0,652.0,68597.0
CJ,2021-11-23 14:10:00,2021-11-23,CJ2205,9326.31182879272,9347.963162115511,9358.788828776907,9323.60541212737,0,541.0,68653.0
CJ,2021-11-23 14:15:00,2021-11-23,CJ2205,9347.963162115511,9339.843912119464,9353.37599544621,9320.898995462021,0,526.0,68725.0
CJ,2021-11-23 14:20:00,2021-11-23,CJ2205,9342.550328784813,9347.963162115511,9364.201662107605,9337.137495454115,0,754.0,68797.0
CJ,2021-11-23 14:25:00,2021-11-23,CJ2205,9347.963162115511,9358.788828776907,9375.027328769002,9347.963162115511,0,611.0,68985.0
CJ,2021-11-23 14:30:00,2021-11-23,CJ2205,9358.788828776907,9369.614495438303,9402.091495422492,9356.082412111558,0,1547.0,69374.0
CJ,2021-11-23 14:35:00,2021-11-23,CJ2205,9369.614495438303,9356.082412111558,9380.4401620997,9353.37599544621,0,399.0,69394.0
CJ,2021-11-23 14:40:00,2021-11-23,CJ2205,9356.082412111558,9334.431078788766,9358.788828776907,9320.898995462021,0,909.0,69165.0
CJ,2021-11-23 14:45:00,2021-11-23,CJ2205,9334.431078788766,9353.37599544621,9353.37599544621,9331.724662123417,0,416.0,69094.0
CJ,2021-11-23 14:50:00,2021-11-23,CJ2205,9353.37599544621,9356.082412111558,9385.852995430398,9342.550328784813,0,813.0,68957.0
CJ,2021-11-23 14:55:00,2021-11-23,CJ2205,9356.082412111558,9358.788828776907,9366.908078772954,9334.431078788766,0,627.0,68780.0
CJ,2021-11-23 15:00:00,2021-11-23,CJ2205,9361.495245442256,9334.431078788766,9364.201662107605,9320.898995462021,0,1500.0,68158.0
CJ,2021-11-24 09:05:00,2021-11-24,CJ2205,9250.532162162946,9239.70649550155,9315.486162131323,9220.761578844107,0,6412.0,68270.0
CJ,2021-11-24 09:10:00,2021-11-24,CJ2205,9237.000078836201,9258.651412158993,9269.47707882039,9234.293662170852,0,1992.0,68652.0
CJ,2021-11-24 09:15:00,2021-11-24,CJ2205,9258.651412158993,9310.073328800625,9334.431078788766,9258.651412158993,0,2866.0,69224.0
CJ,2021-11-24 09:20:00,2021-11-24,CJ2205,9310.073328800625,9307.366912135276,9320.898995462021,9283.009162147135,0,1063.0,69455.0
CJ,2021-11-24 09:25:00,2021-11-24,CJ2205,9307.366912135276,9299.247662139229,9315.486162131323,9296.54124547388,0,617.0,69591.0
CJ,2021-11-24 09:30:00,2021-11-24,CJ2205,9296.54124547388,9345.256745450162,9350.66957878086,9293.83482880853,0,1299.0,69782.0
CJ,2021-11-24 09:35:00,2021-11-24,CJ2205,9345.256745450162,9339.843912119464,9375.027328769002,9326.31182879272,0,1562.0,69810.0
CJ,2021-11-24 09:40:00,2021-11-24,CJ2205,9339.843912119464,9315.486162131323,9350.66957878086,9312.779745465974,0,759.0,69763.0
CJ,2021-11-24 09:45:00,2021-11-24,CJ2205,9315.486162131323,9310.073328800625,9331.724662123417,9307.366912135276,0,795.0,69775.0
CJ,2021-11-24 09:50:00,2021-11-24,CJ2205,9310.073328800625,9299.247662139229,9312.779745465974,9285.715578812484,0,1016.0,69551.0
CJ,2021-11-24 09:55:00,2021-11-24,CJ2205,9296.54124547388,9310.073328800625,9323.60541212737,9293.83482880853,0,532.0,69445.0
CJ,2021-11-24 10:00:00,2021-11-24,CJ2205,9310.073328800625,9301.954078804578,9312.779745465974,9291.128412143182,0,283.0,69510.0
CJ,2021-11-24 10:05:00,2021-11-24,CJ2205,9301.954078804578,9310.073328800625,9320.898995462021,9301.954078804578,0,255.0,69535.0
CJ,2021-11-24 10:10:00,2021-11-24,CJ2205,9312.779745465974,9296.54124547388,9312.779745465974,9296.54124547388,0,248.0,69555.0
CJ,2021-11-24 10:15:00,2021-11-24,CJ2205,9301.954078804578,9253.238578828295,9301.954078804578,9250.532162162946,0,1335.0,69506.0
CJ,2021-11-24 10:35:00,2021-11-24,CJ2205,9245.119328832248,9274.889912151088,9283.009162147135,9237.000078836201,0,1499.0,69323.0
CJ,2021-11-24 10:40:00,2021-11-24,CJ2205,9277.596328816437,9255.944995493644,9280.302745481786,9239.70649550155,0,1015.0,69326.0
CJ,2021-11-24 10:45:00,2021-11-24,CJ2205,9258.651412158993,9258.651412158993,9266.77066215504,9255.944995493644,0,330.0,69267.0
CJ,2021-11-24 10:50:00,2021-11-24,CJ2205,9258.651412158993,9242.4129121669,9264.064245489692,9234.293662170852,0,862.0,69307.0
CJ,2021-11-24 10:55:00,2021-11-24,CJ2205,9242.4129121669,9250.532162162946,9258.651412158993,9234.293662170852,0,639.0,69329.0
CJ,2021-11-24 11:00:00,2021-11-24,CJ2205,9250.532162162946,9245.119328832248,9266.77066215504,9239.70649550155,0,506.0,69281.0
CJ,2021-11-24 11:05:00,2021-11-24,CJ2205,9250.532162162946,9247.825745497597,9255.944995493644,9239.70649550155,0,420.0,69248.0
CJ,2021-11-24 11:10:00,2021-11-24,CJ2205,9247.825745497597,9261.357828824343,9266.77066215504,9245.119328832248,0,432.0,69205.0
CJ,2021-11-24 11:15:00,2021-11-24,CJ2205,9264.064245489692,9269.47707882039,9277.596328816437,9245.119328832248,0,497.0,69153.0
CJ,2021-11-24 11:20:00,2021-11-24,CJ2205,9269.47707882039,9255.944995493644,9272.183495485739,9245.119328832248,0,266.0,69176.0
CJ,2021-11-24 11:25:00,2021-11-24,CJ2205,9253.238578828295,9247.825745497597,9255.944995493644,9245.119328832248,0,234.0,69152.0
CJ,2021-11-24 11:30:00,2021-11-24,CJ2205,9247.825745497597,9261.357828824343,9272.183495485739,9247.825745497597,0,421.0,69037.0
CJ,2021-11-24 13:35:00,2021-11-24,CJ2205,9261.357828824343,9223.467995509456,9277.596328816437,9201.816662186664,0,2272.0,68878.0
CJ,2021-11-24 13:40:00,2021-11-24,CJ2205,9223.467995509456,9196.403828855966,9223.467995509456,9190.990995525268,0,2229.0,68947.0
CJ,2021-11-24 13:45:00,2021-11-24,CJ2205,9199.110245521315,9199.110245521315,9204.523078852013,9163.926828871778,0,2555.0,69084.0
CJ,2021-11-24 13:50:00,2021-11-24,CJ2205,9199.110245521315,9226.174412174805,9234.293662170852,9196.403828855966,0,1170.0,69030.0
CJ,2021-11-24 13:55:00,2021-11-24,CJ2205,9226.174412174805,9226.174412174805,9242.4129121669,9204.523078852013,0,747.0,68986.0
CJ,2021-11-24 14:00:00,2021-11-24,CJ2205,9226.174412174805,9199.110245521315,9226.174412174805,9190.990995525268,0,610.0,68896.0
CJ,2021-11-24 14:05:00,2021-11-24,CJ2205,9196.403828855966,9215.348745513409,9226.174412174805,9190.990995525268,0,575.0,68811.0
CJ,2021-11-24 14:10:00,2021-11-24,CJ2205,9215.348745513409,9223.467995509456,9223.467995509456,9209.935912182711,0,345.0,68791.0
CJ,2021-11-24 14:15:00,2021-11-24,CJ2205,9223.467995509456,9212.64232884806,9223.467995509456,9209.935912182711,0,303.0,68744.0
CJ,2021-11-24 14:20:00,2021-11-24,CJ2205,9212.64232884806,9218.055162178758,9223.467995509456,9212.64232884806,0,266.0,68770.0
CJ,2021-11-24 14:25:00,2021-11-24,CJ2205,9220.761578844107,9220.761578844107,9245.119328832248,9215.348745513409,0,764.0,68562.0
CJ,2021-11-24 14:30:00,2021-11-24,CJ2205,9220.761578844107,9212.64232884806,9226.174412174805,9204.523078852013,0,397.0,68479.0
CJ,2021-11-24 14:35:00,2021-11-24,CJ2205,9209.935912182711,9204.523078852013,9223.467995509456,9201.816662186664,0,411.0,68402.0
CJ,2021-11-24 14:40:00,2021-11-24,CJ2205,9204.523078852013,9144.981912214334,9212.64232884806,9134.156245552938,0,2583.0,68217.0
CJ,2021-11-24 14:45:00,2021-11-24,CJ2205,9142.275495548985,9174.752495533174,9188.284578859919,9142.275495548985,0,1302.0,68069.0
CJ,2021-11-24 14:50:00,2021-11-24,CJ2205,9177.458912198523,9201.816662186664,9201.816662186664,9163.926828871778,0,794.0,67792.0
CJ,2021-11-24 14:55:00,2021-11-24,CJ2205,9201.816662186664,9204.523078852013,9226.174412174805,9193.697412190617,0,1392.0,67432.0
CJ,2021-11-24 15:00:00,2021-11-24,CJ2205,9207.229495517362,9201.816662186664,9223.467995509456,9199.110245521315,0,1188.0,67064.0
CJ,2021-11-25 09:05:00,2021-11-25,CJ2205,9201.816662186664,9190.990995525268,9245.119328832248,9147.688328879683,0,4139.0,67587.0
CJ,2021-11-25 09:10:00,2021-11-25,CJ2205,9190.990995525268,9215.348745513409,9228.880828840154,9163.926828871778,0,1942.0,67873.0
CJ,2021-11-25 09:15:00,2021-11-25,CJ2205,9212.64232884806,9261.357828824343,9261.357828824343,9207.229495517362,0,2046.0,67959.0
CJ,2021-11-25 09:20:00,2021-11-25,CJ2205,9261.357828824343,9239.70649550155,9288.421995477833,9237.000078836201,0,2408.0,68210.0
CJ,2021-11-25 09:25:00,2021-11-25,CJ2205,9239.70649550155,9231.587245505503,9245.119328832248,9226.174412174805,0,737.0,68376.0
CJ,2021-11-25 09:30:00,2021-11-25,CJ2205,9234.293662170852,9247.825745497597,9255.944995493644,9231.587245505503,0,769.0,68519.0
CJ,2021-11-25 09:35:00,2021-11-25,CJ2205,9245.119328832248,9245.119328832248,9253.238578828295,9228.880828840154,0,476.0,68534.0
CJ,2021-11-25 09:40:00,2021-11-25,CJ2205,9250.532162162946,9242.4129121669,9253.238578828295,9228.880828840154,0,379.0,68499.0
CJ,2021-11-25 09:45:00,2021-11-25,CJ2205,9245.119328832248,9234.293662170852,9245.119328832248,9231.587245505503,0,334.0,68514.0
CJ,2021-11-25 09:50:00,2021-11-25,CJ2205,9237.000078836201,9204.523078852013,9239.70649550155,9204.523078852013,0,648.0,68418.0
CJ,2021-11-25 09:55:00,2021-11-25,CJ2205,9204.523078852013,9190.990995525268,9215.348745513409,9180.165328863872,0,1226.0,68387.0
CJ,2021-11-25 10:00:00,2021-11-25,CJ2205,9190.990995525268,9172.046078867825,9196.403828855966,9163.926828871778,0,1127.0,68391.0
CJ,2021-11-25 10:05:00,2021-11-25,CJ2205,9169.339662202476,9204.523078852013,9218.055162178758,9169.339662202476,0,799.0,68401.0
CJ,2021-11-25 10:10:00,2021-11-25,CJ2205,9204.523078852013,9185.57816219457,9204.523078852013,9177.458912198523,0,375.0,68423.0
CJ,2021-11-25 10:15:00,2021-11-25,CJ2205,9182.87174552922,9150.394745545032,9188.284578859919,9147.688328879683,0,1279.0,68556.0
CJ,2021-11-25 10:35:00,2021-11-25,CJ2205,9147.688328879683,9115.211328895497,9188.284578859919,9107.09207889945,0,3057.0,68504.0
CJ,2021-11-25 10:40:00,2021-11-25,CJ2205,9117.917745560846,9136.862662218287,9144.981912214334,9071.908662249913,0,3758.0,68499.0
CJ,2021-11-25 10:45:00,2021-11-25,CJ2205,9134.156245552938,9155.80757887573,9174.752495533174,9120.624162226195,0,1615.0,68407.0
CJ,2021-11-25 10:50:00,2021-11-25,CJ2205,9158.51399554108,9147.688328879683,9166.633245537127,9134.156245552938,0,671.0,68421.0
CJ,2021-11-25 10:55:00,2021-11-25,CJ2205,9144.981912214334,9158.51399554108,9169.339662202476,9142.275495548985,0,404.0,68465.0
CJ,2021-11-25 11:00:00,2021-11-25,CJ2205,9155.80757887573,9166.633245537127,9182.87174552922,9153.101162210382,0,534.0,68390.0
CJ,2021-11-25 11:05:00,2021-11-25,CJ2205,9166.633245537127,9142.275495548985,9166.633245537127,9142.275495548985,0,386.0,68366.0
CJ,2021-11-25 11:10:00,2021-11-25,CJ2205,9139.569078883636,9136.862662218287,9147.688328879683,9126.036995556893,0,570.0,68514.0
CJ,2021-11-25 11:15:00,2021-11-25,CJ2205,9139.569078883636,9166.633245537127,9169.339662202476,9136.862662218287,0,493.0,68592.0
CJ,2021-11-25 11:20:00,2021-11-25,CJ2205,9169.339662202476,9177.458912198523,9182.87174552922,9161.220412206429,0,716.0,68563.0
CJ,2021-11-25 11:25:00,2021-11-25,CJ2205,9174.752495533174,9161.220412206429,9182.87174552922,9161.220412206429,0,443.0,68639.0
CJ,2021-11-25 11:30:00,2021-11-25,CJ2205,9166.633245537127,9190.990995525268,9190.990995525268,9163.926828871778,0,593.0,68587.0
CJ,2021-11-25 13:35:00,2021-11-25,CJ2205,9190.990995525268,9185.57816219457,9199.110245521315,9163.926828871778,0,784.0,68729.0
CJ,2021-11-25 13:40:00,2021-11-25,CJ2205,9185.57816219457,9161.220412206429,9190.990995525268,9161.220412206429,0,449.0,68846.0
CJ,2021-11-25 13:45:00,2021-11-25,CJ2205,9161.220412206429,9158.51399554108,9163.926828871778,9144.981912214334,0,603.0,68841.0
CJ,2021-11-25 13:50:00,2021-11-25,CJ2205,9158.51399554108,9163.926828871778,9169.339662202476,9147.688328879683,0,388.0,68869.0
CJ,2021-11-25 13:55:00,2021-11-25,CJ2205,9163.926828871778,9155.80757887573,9166.633245537127,9150.394745545032,0,425.0,68933.0
CJ,2021-11-25 14:00:00,2021-11-25,CJ2205,9163.926828871778,9131.44982888759,9166.633245537127,9131.44982888759,0,617.0,68889.0
CJ,2021-11-25 14:05:00,2021-11-25,CJ2205,9134.156245552938,9128.743412222242,9142.275495548985,9128.743412222242,0,863.0,68651.0
CJ,2021-11-25 14:10:00,2021-11-25,CJ2205,9128.743412222242,9112.504912230148,9136.862662218287,9085.440745576658,0,2014.0,68715.0
CJ,2021-11-25 14:15:00,2021-11-25,CJ2205,9112.504912230148,9123.330578891544,9139.569078883636,9090.853578907356,0,1616.0,68605.0
CJ,2021-11-25 14:20:00,2021-11-25,CJ2205,9126.036995556893,9090.853578907356,9126.036995556893,9082.734328911309,0,1100.0,68363.0
CJ,2021-11-25 14:25:00,2021-11-25,CJ2205,9090.853578907356,9077.32149558061,9104.3856622341,9077.32149558061,0,1315.0,68399.0
CJ,2021-11-25 14:30:00,2021-11-25,CJ2205,9080.02791224596,9039.431662265724,9080.02791224596,9017.780328942932,0,5413.0,67966.0
CJ,2021-11-25 14:35:00,2021-11-25,CJ2205,9036.725245600375,9074.615078915262,9088.147162242007,9034.018828935026,0,2172.0,67765.0
CJ,2021-11-25 14:40:00,2021-11-25,CJ2205,9074.615078915262,9044.844495596422,9077.32149558061,9039.431662265724,0,1229.0,67715.0
CJ,2021-11-25 14:45:00,2021-11-25,CJ2205,9047.550912261771,9044.844495596422,9071.908662249913,9044.844495596422,0,743.0,67585.0
CJ,2021-11-25 14:50:00,2021-11-25,CJ2205,9044.844495596422,9034.018828935026,9052.96374559247,9023.19316227363,0,1346.0,67499.0
CJ,2021-11-25 14:55:00,2021-11-25,CJ2205,9031.312412269677,9009.661078946885,9036.725245600375,8985.303328958744,0,3108.0,67183.0
CJ,2021-11-25 15:00:00,2021-11-25,CJ2205,9009.661078946885,9020.486745608281,9050.25732892712,9009.661078946885,0,2655.0,66612.0
CJ,2021-11-26 09:05:00,2021-11-26,CJ2205,9031.312412269677,8990.716162289442,9034.018828935026,8925.762162321065,0,5657.0,66954.0
CJ,2021-11-26 09:10:00,2021-11-26,CJ2205,8993.42257895479,9015.073912277583,9015.073912277583,8974.477662297348,0,1787.0,67316.0
CJ,2021-11-26 09:15:00,2021-11-26,CJ2205,9012.367495612234,8998.835412285489,9025.89957893898,8990.716162289442,0,1006.0,67529.0
CJ,2021-11-26 09:20:00,2021-11-26,CJ2205,8996.12899562014,8923.055745655716,8998.835412285489,8893.285162336877,0,3226.0,67526.0
CJ,2021-11-26 09:25:00,2021-11-26,CJ2205,8917.642912325018,8931.174995651763,8936.587828982461,8906.817245663622,0,2325.0,67592.0
CJ,2021-11-26 09:30:00,2021-11-26,CJ2205,8933.881412317112,8974.477662297348,8982.596912293395,8931.174995651763,0,1996.0,67609.0
CJ,2021-11-26 09:35:00,2021-11-26,CJ2205,8977.184078962697,8963.651995635952,8996.12899562014,8960.945578970603,0,1504.0,67595.0
CJ,2021-11-26 09:40:00,2021-11-26,CJ2205,8971.771245631999,8952.826328974556,8982.596912293395,8950.119912309206,0,660.0,67659.0
CJ,2021-11-26 09:45:00,2021-11-26,CJ2205,8955.532745639905,8936.587828982461,8958.239162305254,8920.349328990367,0,1524.0,67573.0
CJ,2021-11-26 09:50:00,2021-11-26,CJ2205,8936.587828982461,8952.826328974556,8958.239162305254,8936.587828982461,0,702.0,67585.0
CJ,2021-11-26 09:55:00,2021-11-26,CJ2205,8952.826328974556,8982.596912293395,8985.303328958744,8944.707078978508,0,653.0,67620.0
CJ,2021-11-26 10:00:00,2021-11-26,CJ2205,8977.184078962697,8977.184078962697,8982.596912293395,8950.119912309206,0,452.0,67682.0
CJ,2021-11-26 10:05:00,2021-11-26,CJ2205,8979.890495628046,9020.486745608281,9020.486745608281,8971.771245631999,0,1267.0,67917.0
CJ,2021-11-26 10:10:00,2021-11-26,CJ2205,9020.486745608281,9015.073912277583,9025.89957893898,9001.541828950838,0,1323.0,68134.0
CJ,2021-11-26 10:15:00,2021-11-26,CJ2205,9020.486745608281,9006.954662281536,9036.725245600375,8996.12899562014,0,1619.0,68224.0
CJ,2021-11-26 10:35:00,2021-11-26,CJ2205,9004.248245616187,8998.835412285489,9009.661078946885,8974.477662297348,0,930.0,68241.0
CJ,2021-11-26 10:40:00,2021-11-26,CJ2205,8998.835412285489,8998.835412285489,9006.954662281536,8979.890495628046,0,325.0,68356.0
CJ,2021-11-26 10:45:00,2021-11-26,CJ2205,8998.835412285489,8985.303328958744,9001.541828950838,8979.890495628046,0,273.0,68385.0
CJ,2021-11-26 10:50:00,2021-11-26,CJ2205,8985.303328958744,9004.248245616187,9006.954662281536,8985.303328958744,0,311.0,68366.0
CJ,2021-11-26 10:55:00,2021-11-26,CJ2205,9004.248245616187,9015.073912277583,9020.486745608281,9001.541828950838,0,574.0,68415.0
CJ,2021-11-26 11:00:00,2021-11-26,CJ2205,9017.780328942932,9047.550912261771,9063.789412253866,9017.780328942932,0,1942.0,68650.0
CJ,2021-11-26 11:05:00,2021-11-26,CJ2205,9052.96374559247,9036.725245600375,9066.495828919215,9020.486745608281,0,1277.0,68631.0
CJ,2021-11-26 11:10:00,2021-11-26,CJ2205,9036.725245600375,9039.431662265724,9050.25732892712,9034.018828935026,0,661.0,68526.0
CJ,2021-11-26 11:15:00,2021-11-26,CJ2205,9039.431662265724,9098.972828903403,9098.972828903403,9028.605995604328,0,1751.0,68681.0
CJ,2021-11-26 11:20:00,2021-11-26,CJ2205,9098.972828903403,9085.440745576658,9120.624162226195,9071.908662249913,0,2027.0,68761.0
CJ,2021-11-26 11:25:00,2021-11-26,CJ2205,9085.440745576658,9104.3856622341,9139.569078883636,9085.440745576658,0,2038.0,68689.0
CJ,2021-11-26 11:30:00,2021-11-26,CJ2205,9104.3856622341,9088.147162242007,9117.917745560846,9071.908662249913,0,1391.0,68647.0
CJ,2021-11-26 13:35:00,2021-11-26,CJ2205,9088.147162242007,9172.046078867825,9201.816662186664,9088.147162242007,0,3997.0,69291.0
CJ,2021-11-26 13:40:00,2021-11-26,CJ2205,9172.046078867825,9201.816662186664,9231.587245505503,9169.339662202476,0,3117.0,69833.0
CJ,2021-11-26 13:45:00,2021-11-26,CJ2205,9201.816662186664,9204.523078852013,9207.229495517362,9177.458912198523,0,1378.0,70002.0
CJ,2021-11-26 13:50:00,2021-11-26,CJ2205,9204.523078852013,9239.70649550155,9255.944995493644,9201.816662186664,0,2611.0,70606.0
CJ,2021-11-26 13:55:00,2021-11-26,CJ2205,9239.70649550155,9264.064245489692,9269.47707882039,9228.880828840154,0,2386.0,71204.0
CJ,2021-11-26 14:00:00,2021-11-26,CJ2205,9264.064245489692,9283.009162147135,9283.009162147135,9242.4129121669,0,1621.0,71530.0
CJ,2021-11-26 14:05:00,2021-11-26,CJ2205,9283.009162147135,9285.715578812484,9299.247662139229,9258.651412158993,0,3047.0,72048.0
CJ,2021-11-26 14:10:00,2021-11-26,CJ2205,9288.421995477833,9272.183495485739,9288.421995477833,9250.532162162946,0,1662.0,72190.0
CJ,2021-11-26 14:15:00,2021-11-26,CJ2205,9274.889912151088,9288.421995477833,9293.83482880853,9272.183495485739,0,1321.0,72448.0
CJ,2021-11-26 14:20:00,2021-11-26,CJ2205,9288.421995477833,9269.47707882039,9296.54124547388,9266.77066215504,0,1091.0,72550.0
CJ,2021-11-26 14:25:00,2021-11-26,CJ2205,9269.47707882039,9253.238578828295,9272.183495485739,9247.825745497597,0,1372.0,72515.0
CJ,2021-11-26 14:30:00,2021-11-26,CJ2205,9253.238578828295,9237.000078836201,9266.77066215504,9218.055162178758,0,1737.0,72212.0
CJ,2021-11-26 14:35:00,2021-11-26,CJ2205,9237.000078836201,9255.944995493644,9269.47707882039,9223.467995509456,0,986.0,72242.0
CJ,2021-11-26 14:40:00,2021-11-26,CJ2205,9258.651412158993,9277.596328816437,9288.421995477833,9258.651412158993,0,1599.0,72605.0
CJ,2021-11-26 14:45:00,2021-11-26,CJ2205,9277.596328816437,9280.302745481786,9280.302745481786,9255.944995493644,0,722.0,72511.0
CJ,2021-11-26 14:50:00,2021-11-26,CJ2205,9280.302745481786,9283.009162147135,9283.009162147135,9266.77066215504,0,561.0,72394.0
CJ,2021-11-26 14:55:00,2021-11-26,CJ2205,9283.009162147135,9274.889912151088,9342.550328784813,9266.77066215504,0,3428.0,72078.0
CJ,2021-11-26 15:00:00,2021-11-26,CJ2205,9277.596328816437,9320.898995462021,9323.60541212737,9264.064245489692,0,2585.0,71699.0
CJ,2021-11-29 09:05:00,2021-11-29,CJ2205,9310.073328800625,9264.064245489692,9361.495245442256,9261.357828824343,0,6754.0,72608.0
CJ,2021-11-29 09:10:00,2021-11-29,CJ2205,9266.77066215504,9255.944995493644,9318.192578796672,9250.532162162946,0,2618.0,72830.0
CJ,2021-11-29 09:15:00,2021-11-29,CJ2205,9253.238578828295,9258.651412158993,9283.009162147135,9234.293662170852,0,1612.0,73078.0
CJ,2021-11-29 09:20:00,2021-11-29,CJ2205,9255.944995493644,9272.183495485739,9293.83482880853,9231.587245505503,0,1504.0,73259.0
CJ,2021-11-29 09:25:00,2021-11-29,CJ2205,9269.47707882039,9253.238578828295,9283.009162147135,9245.119328832248,0,640.0,73360.0
CJ,2021-11-29 09:30:00,2021-11-29,CJ2205,9253.238578828295,9239.70649550155,9274.889912151088,9239.70649550155,0,859.0,73446.0
CJ,2021-11-29 09:35:00,2021-11-29,CJ2205,9245.119328832248,9253.238578828295,9261.357828824343,9234.293662170852,0,786.0,73584.0
CJ,2021-11-29 09:40:00,2021-11-29,CJ2205,9250.532162162946,9269.47707882039,9307.366912135276,9250.532162162946,0,1399.0,73660.0
CJ,2021-11-29 09:45:00,2021-11-29,CJ2205,9269.47707882039,9255.944995493644,9277.596328816437,9253.238578828295,0,371.0,73719.0
CJ,2021-11-29 09:50:00,2021-11-29,CJ2205,9255.944995493644,9255.944995493644,9269.47707882039,9255.944995493644,0,368.0,73753.0
CJ,2021-11-29 09:55:00,2021-11-29,CJ2205,9253.238578828295,9245.119328832248,9264.064245489692,9242.4129121669,0,461.0,73783.0
CJ,2021-11-29 10:00:00,2021-11-29,CJ2205,9239.70649550155,9255.944995493644,9258.651412158993,9239.70649550155,0,442.0,73850.0
CJ,2021-11-29 10:05:00,2021-11-29,CJ2205,9253.238578828295,9283.009162147135,9288.421995477833,9253.238578828295,0,968.0,74151.0
CJ,2021-11-29 10:10:00,2021-11-29,CJ2205,9285.715578812484,9264.064245489692,9291.128412143182,9261.357828824343,0,503.0,74230.0
CJ,2021-11-29 10:15:00,2021-11-29,CJ2205,9264.064245489692,9255.944995493644,9274.889912151088,9255.944995493644,0,345.0,74211.0
CJ,2021-11-29 10:35:00,2021-11-29,CJ2205,9255.944995493644,9237.000078836201,9277.596328816437,9220.761578844107,0,1296.0,74118.0
CJ,2021-11-29 10:40:00,2021-11-29,CJ2205,9234.293662170852,9239.70649550155,9258.651412158993,9220.761578844107,0,774.0,74023.0
CJ,2021-11-29 10:45:00,2021-11-29,CJ2205,9239.70649550155,9253.238578828295,9269.47707882039,9237.000078836201,0,422.0,74034.0
CJ,2021-11-29 10:50:00,2021-11-29,CJ2205,9253.238578828295,9247.825745497597,9258.651412158993,9245.119328832248,0,315.0,74047.0
CJ,2021-11-29 10:55:00,2021-11-29,CJ2205,9242.4129121669,9274.889912151088,9291.128412143182,9242.4129121669,0,988.0,74138.0
CJ,2021-11-29 11:00:00,2021-11-29,CJ2205,9274.889912151088,9288.421995477833,9301.954078804578,9264.064245489692,0,948.0,74143.0
CJ,2021-11-29 11:05:00,2021-11-29,CJ2205,9291.128412143182,9280.302745481786,9299.247662139229,9277.596328816437,0,433.0,74187.0
CJ,2021-11-29 11:10:00,2021-11-29,CJ2205,9280.302745481786,9272.183495485739,9285.715578812484,9264.064245489692,0,261.0,74227.0
